RunDate, PropmtUsed, Output, Durations,  DesignURL, MediaSelected, MediaIDs
2023-11-6-4:9:33,How to bake the perfect chocolate cake,"How to bake the perfect chocolate cake 🍰,Step 1: Preheat oven to 350 degrees Fahrenheit 🌡️,Step 2: Mix together the dry ingredients 🥣,Step 3: Add in the wet ingredients 💦,Step 4: Bake for 30 minutes ⏰","5.0s,4.7s,2.3s,4.7s,4.6s",https://www.canva.com/design/DAFzXHpTkvE/Dt9QijYF_JCh8S2mGwewfA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"270,215,180,30,69","VAE3ux02yMg/v/2d3883e2c2.jpg,MAFOP1DTH10,MAFXOb6ENFI,MAFvKWC1RqM,MAFtlFuA43A"
2023-11-6-4:9:36,"Get ready with me, corporate lawyer edition","WHAT'S YOUR FAVORITE PART OF BEING A CORPORATE LAWYER? 🤔,I LOVE THE CHALLENGE OF WORKING WITH COMPLEX LEGAL ISSUES ⚖️,AND THE SATISFACTION OF HELPING MY CLIENTS ACHIEVE THEIR GOALS 🎯,BUT THE BEST PART IS GETTING TO WEAR WHATEVER I WANT TO WORK 😎,AND WORKING FROM HOME WHENEVER I WANT 🏡,I'M A CORPORATE LAWYER 👩‍⚖️,AND I'M READY TO TAKE ON THE DAY 💪,LET'S DO THIS!","3.1s,3.4s,3.4s,2.6s,4.3s,3.5s,3.4s,3.4s",https://www.canva.com/design/DAFzXPruEQM/14binmhLAg_X1zfaAwR_Rw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"295,233,39,98,184,162,117,193","MAEoRPtPcrM,MAFOO7Uqo-4,MAFvKR-WzA8,MAFs4jYWT-U,MAFXOF4B9YI,VAFdCdLejXA/v/21fe3f039b.jpg,MAFsOc4U9aQ,MAFQq-aNpmU"
2023-11-6-4:10:49,Happy 70th birthday video for Grandma,"Happy 70th birthday, Grandma! 🎂,We love you so much! 👵,You're the best grandma anyone could ask for 🥰,We're so lucky to have you in our lives 😊,You're always there for us, no matter what 👴,We love spending time with you 👭,You're always there to make us laugh 😂,We're so grateful for you 🙏,Happy 70th birthday, Grandma! 🎂","3.9s,2.4s,2.4s,4.9s,4.9s,4.8s,2.4s,2.4s,3.6s",https://www.canva.com/design/DAFzXE6jw8E/I5oTOGlrnD6iYC8kctcVrg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"113,146,101,124,244,186,206,25,191","VAFsg25k4HM/v/d9f220d3bb.jpg,MAFhdU4BGc8,VAFs4S2gKB0/v/fe816f2505.jpg,MAFsOfpwTGs,MAFOJD4b0Jo,VAFTYpmT_H4/v/8a5570bec2.jpg,MAFQq7lvI9o,MAFvKVefMDI,VAFRVEdOLKU/v/28b4ca2f70.jpg"
2023-11-6-4:10:51,How to bake the perfect chocolate cake,"HOW TO BAKE THE PERFECT CHOCOLATE CAKE 🍰,This is the perfect dessert for a romantic evening 💏,You'll need some ingredients 📝,And some tools 🥣,Follow these steps 👇,And you'll be sure to have a delicious cake 🤤,Enjoy! 😋,Don't forget to share it with someone you love 💕,And have a great day! ☀️","3.1s,4.8s,2.4s,4.8s,4.8s,2.4s,4.8s,4.8s,2.4s",https://www.canva.com/design/DAFzXJjxCSQ/wyKmk33qQ4DIA1pboIW53A/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"259,208,138,229,174,102,103,266,10","VAE6jdapjT0/v/63f0613214.jpg,MAFQq5cv0cM,VAFpg03Ipb0/v/1bd9f8a580.jpg,MAFOO3rKruM,MAFXOaP-aiE,MAFs4dV00r8,MAFs4Qdgk4M,VAE6ipJ9SBc/v/c6955c8528.jpg,MAFvKXK2W-Y"
2023-11-6-4:10:51,How to bake the perfect chocolate cake,"HOW TO BAKE THE PERFECT CHOCOLATE CAKE 🍰,INGREDIENTS:,INSTRUCTIONS:,STEP 1: PREHEAT OVEN TO 350 DEGREES F (175 DEGREES C). GREASE AND FLOUR A 9X13 INCH BAKING PAN.,STEP 2: IN A LARGE BOWL, COMBINE THE FLOUR, SUGAR, COCOA POWDER, BAKING POWDER, BAKING SODA, AND SALT.,STEP 3: IN A MEDIUM BOWL, WHISK TOGETHER THE EGGS, MILK, VEGETABLE OIL, AND VANILLA EXTRACT.,STEP 4: ADD THE WET INGREDIENTS TO THE DRY INGREDIENTS AND MIX UNTIL JUST COMBINED. DO NOT OVERMIX.,STEP 5: POUR THE BATTER INTO THE PREPARED PAN AND BAKE FOR 30-35 MINUTES, OR UNTIL A TOOTHPICK INSERTED INTO THE CENTER COMES OUT CLEAN.","2.4s,3.4s,2.8s,2.7s,2.8s,2.7s,2.8s,2.7s",https://www.canva.com/design/DAFzXEGKxxI/ydmkj70gc3Os8VAVzPl-lg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"272,266,48,191,135,175,193,182","VAE3uu0-hpw/v/fede2fb669.jpg,VAE6ipJ9SBc/v/c6955c8528.jpg,MAFvKcFHieo,VAFRVEdOLKU/v/28b4ca2f70.jpg,VAFphL0O0GY/v/1976fbca7d.jpg,MAFXOXAC2S0,MAFQq-aNpmU,MAFXOaIFnh4"
2023-11-6-4:10:55,Promotional video for Urban Roast coffee shop,"Are you tired of the same old coffee shop?,Come on down to Urban Roast for a fresh, new experience!,We have a wide variety of coffees, teas, and pastries to choose from.,And our staff is friendly and knowledgeable, so you're sure to find something you love.,Come see us today and experience the Urban Roast difference!,We're located at 123 Main Street, and we're open from 7am to 7pm, seven days a week.,We can't wait to see you!,W,Are you tired of the same old coffee shop?","4.3s,5.3s,5.2s,5.3s,5.3s,2.6s,2.6s,2.6s,3.7s",https://www.canva.com/design/DAFzXAaJycw/5qJmrDI6DkpZlQ7wObPV9A/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"143,184,208,32,71,206,17,296,204","VAFinBpszPA/v/cc9e0fb209.jpg,MAFXOF4B9YI,MAFQq5cv0cM,MAFvKSiFs6A,MAFtlLWKS_0,MAFQq7lvI9o,MAFvKTVNgMY,MAFQqxalWok"
2023-11-6-4:10:56,The unique puppies we get at Barktown pet daycare,"We get all kinds of unique puppies at Barktown 🐶,From snakes to lizards, we've seen it all 🐍,And we love them all 🥰,We're here to make sure your furry friends have the best day ever 🐾,So if you're looking for a place to take your pup, come on down to Barktown 🐶,We're open seven days a week, from 8am to 6pm ⏰,And we offer a variety of services, including daycare, boarding, and grooming 🛁,So come on down and see us today! 🐶,We'll make sure your pup has a day to remember 🥰,We'll see you soon! 🐶","3.5s,4.2s,2.1s,4.2s,2.1s,2.1s,4.2s,4.2s,4.2s,4.2s",https://www.canva.com/design/DAFzXHi52EU/pWZx8lsM-bn9eSIB5vF56w/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"278,171,39,28,167,5,1,179,174,100","VAE0tjkvY94/v/897d305df2.jpg,MAFcxaLf6Kg,MAFvKR-WzA8,MAFvKXi2rUw,VAFcxTur6gU/v/c5d782c951.jpg,MAFx8LnEcTU,VAFzFZVI9N4/v/3176f712d1.jpg,MAFXOXGB7BI,MAFXOaP-aiE,MAFs4X52xus"
2023-11-6-4:12:5,"Get ready with me, corporate lawyer edition","I'M A CORPORATE LAWYER, BUT I STILL LOVE THE OCEAN 🌊,And I'm not afraid to get my hands dirty 🔪,So here's my morning routine 🧖‍♀️","4.8s,4.4s,2.2s",https://www.canva.com/design/DAFzXPSl5UQ/KaJN5Spd6S-ky86I69fZ0g/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"116,185,290","MAFsOQE_Scg,VAFTYp2ADB4/v/781abbba0c.jpg,MAEoRCVhuOc"
2023-11-6-4:12:11,Happy 70th birthday video for Grandma,"HAPPY 70TH BIRTHDAY, GRANDMA! 🎉,I hope you have a wonderful day filled with love and laughter 🥰,You are the most amazing grandma anyone could ask for 👵,I am so lucky to have you in my life 💖,I love spending time with you 👭,You are always there for me 🫂,I am so grateful for everything you have done for me 🙏,I hope you have a very happy birthday, Grandma! 🎂","3.9s,3.1s,2.0s,4.1s,4.1s,2.0s,2.0s,4.1s",https://www.canva.com/design/DAFzXNvS-lw/T2EZs4ZpFHS_sJCyV7XXdA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"80,135,216,25,257,107,4,165","MAFs4u7l3FM,VAFphL0O0GY/v/1976fbca7d.jpg,VAFOPxnPnLc/v/a76153c573.jpg,MAFvKVefMDI,MAFBx68m5GY,MAFs4Wn1Gcg,VAFy-Wjc4qU/v/ee9fc56f4b.jpg,MAFcxZlSbmU"
2023-11-6-4:12:15,"Get ready with me, corporate lawyer edition","What's your morning routine like?,I'm a corporate lawyer, so I have to look professional,But I still like to have a little fun with my makeup,Here's my go-to corporate lawyer makeup look,I hope you like it!,What's your favorite part of your morning routine?,Let me know in the comments below!,And don't forget to subscribe to my channel for more videos!,Thanks for watching! 👋","4.3s,3.5s,3.6s,2.7s,4.7s,4.5s,2.7s,2.7s,3.7s",https://www.canva.com/design/DAFzXHOorc4/8hd-opW7hlTQcxtr2TI3cw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"259,82,298,143,196,96,58,307,44","VAE6jdapjT0/v/63f0613214.jpg,MAFs4krgDco,MAEoFtSqYp0,VAFinBpszPA/v/cc9e0fb209.jpg,MAFQq4mZwKs,MAFs4hFyl5c,MAFvKUxavbc,VAEn5_WUxiM/v/da0d4aa211.jpg,MAFvKSD-rDI"
2023-11-6-4:12:23,Happy 70th birthday video for Grandma,"HAPPY 70TH BIRTHDAY, GRANDMA! 🎂,I hope you have a wonderful day 🎉,I love you so much 👵,You're the best grandma anyone could ask for 💗,I'm so lucky to have you in my life 🥰,I hope you enjoy your special day 🥳,Love, your grandkid 😘,Happy birthday!","2.9s,2.4s,3.6s,3.7s,3.6s,3.7s,3.6s,3.7s",https://www.canva.com/design/DAFzXFasc4k/pn_VQQ9prSAHtotQe_MmvA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"140,156,311,237,15,168,208,316","VAFmnQ2n0Ng/v/97bd48b6ff.jpg,MAFdPKbx6gQ,MAFOJg7vxUA,MAFvKSmUXU4,VAFcxQwUFUc/v/c5d782c951.jpg,MAFQq5cv0cM"
2023-11-6-4:12:33,Event highlights of the Fit Factory gym grand opening,"THE FIT FACTORY GYM GRAND OPENING WAS A HUGE SUCCESS! 🎉,We had a great turnout, with people from all over the city coming to check it out. 🙌,The gym is amazing, with state-of-the-art equipment and a friendly staff. 🤩,We had a lot of fun activities, like a free workout class and a raffle for prizes. 🎁,We're so excited to be a part of the community and can't wait to see what the future holds for Fit Factory. 💪,If you're looking for a new gym, come check us out! 😉,We're located at 123 Main Street, and our hours are 6am-10pm, seven days a week. 🕔,We hope to see you soon! 👋","3.9s,2.8s,2.8s,2.8s,2.8s,2.8s,2.9s,2.9s",https://www.canva.com/design/DAFzXEZeKGE/Sj6ZHEWWMBTn7qQXn6KSlQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"29,239,303,247,163,66,215,182","MAFvKbb9vgw,MAFOJjWQnwA,VAEn51dy9lM/v/a9587c3a08.jpg,VAFOIxdA5EQ/v/b91811e8e4.jpg,MAFcxc0BA74,MAFtlNjWWs0,MAFOP1DTH10,MAFXOaIFnh4"
2023-11-6-4:14:27,Highlight reel of our Thailand holiday,"OUR TRIP TO THAILAND WAS AMAZING 🇹🇭,HERE'S HOW WE BOOKED OUR FLIGHT ✈️,WE HAD SO MUCH FUN SWIMMING IN THE POOL 🏊‍♂️,WE EVEN MET SOME PANDAS 🐼","3.1s,3.4s,2.6s,2.6s",https://www.canva.com/design/DAFzXPG6AYI/VJbEcLQo8FthUUVuO2PUOw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"148,128,237,90","VAFg5YzhJks/v/0adc70c67e.jpg,VAFrlQgCAA0/v/980bf0abe7.jpg,MAFOJg7vxUA,MAFs4vfx-vw"
2023-11-6-4:14:36,The unique puppies we get at Barktown pet daycare,"WE GET ALL KINDS OF PETS AT BARKTOWN 🐶🐱,AND THEY'RE ALL UNIQUE AND SPECIAL IN THEIR OWN WAY 🥰,WE LOVE GETTING TO KNOW THEM AND HELP THEM HAVE A GREAT DAY 🤗,WE'RE OPEN 7 DAYS A WEEK, SO COME ON BY AND MEET OUR FURRY FRIENDS! 🐶,WE'RE LOCATED AT 123 BARKTOWN LANE, SO COME ON BY AND SAY HI! 👋,WE CAN'T WAIT TO SEE YOU SOON! 🦮","2.6s,1.4s,2.1s,3.6s,3.6s,3.6s",https://www.canva.com/design/DAFzXBZV_SM/2R8vFGKZzPQ_-_wwb-LZ6w/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"45,308,294,262,22,283","MAFvKdtV1vU,VAEn5rHkQGM/v/04061a7d6e.jpg,MAEoRDC58oA,VAE6ilFsAvg/v/e6eced8d0e.jpg,MAFvKbh9RGw,VAErXoJv-iE/v/fddb9f2a28.jpg"
2023-11-6-4:15:0,Happy 70th birthday video for Grandma,"HAPPY 70TH BIRTHDAY, GRANDMA! 🎉,WE'RE ALL HERE TO CELEBRATE YOU! 🥳,YOU'RE THE BEST GRANDMA ANYONE COULD ASK FOR 👵,WE LOVE YOU SO MUCH 💗,4️⃣ MORE DECADES OF LOVE AND LAUGHTER 🎉,HERE'S TO MANY MORE YEARS OF GOOD HEALTH 🦷","3.6s,3.4s,2.5s,4.2s,3.4s,2.1s",https://www.canva.com/design/DAFzXBTZy80/cGvPZTsJKkXGfbOrNkZkag/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"210,245,128,167,256,194","MAFPxN5-acQ,MAFOJBRoXfY,VAFrlQgCAA0/v/980bf0abe7.jpg,VAFcxTur6gU/v/c5d782c951.jpg,MAFBx7pGcTs,MAFQq-b-kvM"
2023-11-6-4:15:1,Happy 70th birthday video for Grandma,"HAPPY 70TH BIRTHDAY, GRANDMA! 🎉,I HOPE YOU HAVE A WONDERFUL DAY FILLED WITH LOVE AND LAUGHTER 🥰,YOU'RE THE BEST GRANDMA ANYONE COULD ASK FOR 👵,I'M SO LUCKY TO HAVE YOU IN MY LIFE 💖,THANK YOU FOR ALWAYS BEING THERE FOR ME 😘,I LOVE YOU MORE THAN WORDS CAN SAY 🫶,YOU'RE MY BEST FRIEND 👭,I'M SO GRATEFUL FOR YOU 🙏,I HOPE YOU HAVE MANY MORE HAPPY AND HEALTHY YEARS AHEAD 🎂,LOVE YOU, GRANDMA!","3.9s,2.4s,4.8s,4.9s,2.4s,4.8s,2.4s,2.4s,3.6s,4.9s",https://www.canva.com/design/DAFzXDDtudc/C6RDAzGjL5HxvmMD1Rn--A/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"64,289,300,140,271,231,270,244,148,184","MAFtpPH7FI8,MAEoRCSgSTE,VAFmnQ2n0Ng/v/97bd48b6ff.jpg,VAE3u9kCZ4k/v/2d3883e2c2.jpg,MAFOO1q4oHk,VAE3ux02yMg/v/2d3883e2c2.jpg,MAFOJD4b0Jo,VAFg5YzhJks/v/0adc70c67e.jpg,MAFXOF4B9YI"
2023-11-6-4:15:9,Happy 70th birthday video for Grandma,"Happy 70th birthday, Grandma! 🎂,I hope you have a wonderful day 🎉,You're the best grandma anyone could ask for 👵,I love you so much 💗,Here's to many more years together 🥂","3.7s,2.0s,4.1s,4.1s,4.3s",https://www.canva.com/design/DAFzXMD9C4k/hKAn89HkqmvQZvBFwKRFMQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"87,43,212,197,275","MAFs4qw03zM,MAFvKYUBHZE,MAFOU6Yf8tE,MAFQqxsEUBI,VAE0tnNremg/v/3b04f7473d.jpg"
2023-11-6-4:17:24,"Get ready with me, corporate lawyer edition","WHAT'S UP GUYS? IT'S TIME FOR ANOTHER GET READY WITH ME!,TODAY, I'M GOING TO BE GETTING READY FOR A DAY AT THE OFFICE,I'M A CORPORATE LAWYER, SO MY LOOK IS PRETTY SIMPLE,BUT I STILL LIKE TO PUT MY OWN SPIN ON IT,SO LET'S GET STARTED!,FIRST, I'LL START BY GETTING DRESSED,I'LL PUT ON MY SUIT AND TIE, AND THEN I'LL ADD SOME ACCESSORIES TO MAKE IT MY OWN","5.0s,2.3s,2.3s,4.7s,4.7s,4.7s,2.3s",https://www.canva.com/design/DAFzXAXJO8Q/YCyv2w4qZ725H4Esfj2xug/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"244,165,60,248,161,265,171","MAFOJD4b0Jo,MAFcxZlSbmU,MAFvKebfD04,VAFOIwcM7C0/v/b91811e8e4.jpg,VAFdCXr_uAM/v/8d4999eab9.jpg,VAE6itWaHdg/v/07c27e90ee.jpg,MAFcxaLf6Kg"
2023-11-6-4:17:35,Event highlights of the Fit Factory gym grand opening,"THE FIT FACTORY GYM GRAND OPENING WAS A HUGE SUCCESS! 🎉,WE HAD A GREAT TURNOUT OF PEOPLE FROM ALL OVER THE CITY 🏙,THERE WAS A LOT OF EXCITEMENT IN THE AIR 🤩,AND THE ENERGY WAS CONTAGIOUS 🙌,WE HAD A LOT OF FUN 😁,WE CAN'T WAIT TO DO IT AGAIN NEXT YEAR! 🎉,THANK YOU TO EVERYONE WHO CAME OUT 🙏,WE HOPE TO SEE YOU ALL AGAIN SOON! 👋","4.9s,2.0s,4.1s,1.4s,2.6s,4.1s,4.0s,4.1s",https://www.canva.com/design/DAFzXCRyxho/qBZKE1Eb9nImcTB2iEA3qA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"254,151,44,283,303,304,41,145","MAFGLpSJfZY,MAFdVzE9JsU,MAFvKSD-rDI,VAErXoJv-iE/v/fddb9f2a28.jpg,VAEn51dy9lM/v/a9587c3a08.jpg,VAEn59n1ypE/v/d85bd97d13.jpg,MAFvKVmMO1U,MAFhdWU-xew"
2023-11-6-4:17:38,"Get ready with me, corporate lawyer edition","WHAT'S UP GUYS, WELCOME TO MY GET READY WITH ME! 👋,I'M A CORPORATE LAWYER, SO I NEED TO LOOK PROFESSIONAL 💼,BUT I ALSO WANT TO BE COMFORTABLE 👖,SO I'M GOING TO SHOW YOU HOW TO GET READY FOR A DAY IN THE OFFICE 👩‍💼,LET'S GET STARTED! 🧵,FIRST, I'M GOING TO START WITH MY HAIR 💇,I'M GOING TO KEEP IT SIMPLE AND JUST BLOW IT OUT 💨,THEN, I'M GOING TO DO MY MAKEUP 💄,AND I'M GOING TO FINISH WITH A LITTLE BIT OF JEWELRY 💍","3.1s,0.2s,2.9s,2.8s,2.7s,2.8s,2.7s,2.8s,2.7s",https://www.canva.com/design/DAFzXOmr294/5-uLNnuNy6-q9CxihBVOmw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"259,79,251,123,48,247,197,20,292","VAE6jdapjT0/v/63f0613214.jpg,MAFs4reEuHc,VAFOISsHWdw/v/7e60c71c24.jpg,MAFsOQDvwLE,MAFvKcFHieo,VAFOIxdA5EQ/v/b91811e8e4.jpg,MAFQqxsEUBI,MAFvKYcrpCg,MAEoRNAsZ8U"
2023-11-7
2023-11-7-1:2:8,How to bake the perfect chocolate cake,"HOW TO BAKE THE PERFECT CHOCOLATE CAKE 🍰,THIS IS NOT A VIDEO ABOUT BAKING 😂,I'M JUST HERE TO TELL YOU THAT YOU SHOULD SUBSCRIBE TO MY CHANNEL 😉,AND HAVE A GREAT DAY!","4.9s,4.1s,4.0s,4.1s",https://www.canva.com/design/DAFzcfTZi40/4aAA_tO3TbDNqCjQD7j5ng/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"177,146,28,300","MAFXORkL9_A,MAFhdU4BGc8,MAFvKXi2rUw"
2023-11-7-1:2:15,How to bake the perfect chocolate cake,"How to bake the perfect chocolate cake 🍰,I'm going to show you how to make the best chocolate cake you've ever had 🤤,This is the only recipe you'll ever need 💯,So grab your ingredients and let's get started 👩‍🍳,This cake is so good, it's going to be a championship 🏆,I'm not kidding, this is the best chocolate cake ever 🤤,So what are you waiting for? Go make this cake now 🍰,You won't be disappointed 😉","3.1s,5.2s,5.2s,5.2s,5.2s,5.2s,2.6s,2.6s",https://www.canva.com/design/DAFzcUuDIrQ/U7RiNGWn8yWnsAYFGnXQ9g/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"144,276,216,170,50,51,67,254","MAFhdaHB3m4,VAE0tlNRjMk/v/768fe9040f.jpg,VAFOPxnPnLc/v/a76153c573.jpg,MAFcxT4m0-Q,MAFvKWSLv4c,MAFvKdVZS2A,MAFtlAUUFKA,MAFGLpSJfZY"
2023-11-7-1:2:18,Happy 70th birthday video for Grandma,"Happy 70th birthday, Grandma! 🎉,You've been with us through thick and thin 👭,You're always there to support us 💪,You're the best grandma anyone could ask for 👵,We love you so much! 💗","3.5s,4.2s,2.1s,4.2s,4.3s",https://www.canva.com/design/DAFzcdymNMQ/sd2QWdgG1F395LELfJ8lyw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"13,81,50,127,272","MAFvKT51erE,MAFs4qucYlg,MAFvKWSLv4c,MAFsOfQQXTI,VAE3uu0-hpw/v/fede2fb669.jpg"
2023-11-7-1:2:20,Highlight reel of our Thailand holiday,"OUR THAILAND HOLIDAY WAS AMAZING! 🇹🇭,WE SAW SOME AMAZING SUNSETS 🌅,AND WE HAD SOME GREAT FOOD 🤤,WE EVEN MADE SOME NEW FRIENDS 🥰,AND WE GOT A LOT OF WORK DONE 💻,WE TRIED SOME NEW RESTAURANTS 🍽️,WE'RE ALREADY PLANNING OUR NEXT TRIP ✈️","3.5s,4.2s,4.2s,4.2s,4.2s,4.2s,4.2s",https://www.canva.com/design/DAFzccSX_is/-yAd4gNNa_3aNuC43-vdFA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"17,56,218,196,80,236,232","MAFvKTVNgMY,MAFvKcAUxIQ,MAFOPqqMKl8,MAFQq4mZwKs,MAFs4u7l3FM,MAFOJiY_jS4,MAFOO1EGcBo"
2023-11-7-1:2:23,Unboxing video for ActiveLink fitness tracker,"Are you ready to take your fitness to the next level? 💪,Introducing the ActiveLink fitness tracker! ⌚️,This tracker will help you track your steps, calories burned, and sleep patterns. 🏃‍♂️,And it's water-resistant, so you can wear it all day long. 💦,It also has a built-in heart rate monitor, so you can track your workouts more accurately. 📈,And the best part is, it's only $99.99! 💰,So what are you waiting for? Order your ActiveLink fitness tracker today! 📱,Click the link in the bio to learn more!","4.8s,1.4s,3.0s,4.4s,4.4s,4.4s,2.2s,4.4s",https://www.canva.com/design/DAFzcaFacg4/Sf3x_PPNShXZl7XupXl1jw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"122,100,226,283,298,308,72,234","MAFsOb-VdMk,MAFs4X52xus,MAFOPsj5ueU,VAErXoJv-iE/v/fddb9f2a28.jpg,MAEoFtSqYp0,VAEn5rHkQGM/v/04061a7d6e.jpg,MAFtlGEBRLI,MAFOO1wtLw0"
2023-11-7-1:3:29,Happy 70th birthday video for Grandma,"HAPPY 70TH BIRTHDAY, GRANDMA! 🎂,I hope you have a wonderful day filled with love and laughter 🥰,I love you so much! 👵,May God bless you with many more years of happiness and good health 🙏","2.8s,4.2s,2.5s,4.2s",https://www.canva.com/design/DAFzcXyTTu0/3YxvIiYMvTe0lHSJwyzfPA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"193,211,277,141","MAFQq-aNpmU,MAFPxBl41nU,VAE0tkd2hcs/v/65f5ccbec7.jpg,VAFmnB1OwSQ/v/97bd48b6ff.jpg"
2023-11-7-1:3:37,Highlight reel of our Thailand holiday,"Highlight reel of our Thailand holiday 🇹🇭,We spent our days exploring the beautiful beaches 🏖️,And our nights enjoying the local food 🥘,We even got to hold a lizard 🦎,It was an amazing trip that we'll never forget 🥰","2.7s,2.2s,4.7s,4.7s,2.4s",https://www.canva.com/design/DAFzcdh8ZVw/fnrxvyh3Ib9s_j7s7yj-Aw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+free@test.canva.com,"110,249,137,262,174","MAFshi2GPCk,VAFOI5n1gzE/v/b91811e8e4.jpg,VAFpg2lQOqw/v/f26740c3fb.jpg,VAE6ilFsAvg/v/e6eced8d0e.jpg,MAFXOaP-aiE"
