RunDate, PropmtUsed, Output, Durations,  DesignURL, MediaSelected, MediaIDs
2023-12-14 16:30,Highlight reel of our Thailand holiday," ,WELCOME TO OUR THAILAND HOLIDAY HIGHLIGHT REEL! 🇹🇭,We started our trip in Bangkok 🏙,We spent a day exploring the Grand Palace 🕌,And we ended our trip in Phuket 🏖","3.2s,2.5s,2.5s,2.4s",https://www.canva.com/design/DAF27lPSeeI/RwpVxUshNbZ6_XY5Dzd1Kw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"0,7,45,5","VAFxrHiTIRI/v/956ecbb998.jpg,VAFxq6ccm4c/v/565487477a.jpg,VAFv19GvDZw/v/af9c9966ab.jpg,VAFxq42fXyE/v/9e9216b0c2.jpg"
2023-12-14 16:31,How to bake the perfect chocolate cake," ,HOW TO BAKE THE PERFECT CHOCOLATE CAKE 🍫,STEP 1: GATHER YOUR INGREDIENTS 📝,STEP 2: PREHEAT YOUR OVEN TO 350 DEGREES 🌡️,STEP 3: MIX ALL OF YOUR INGREDIENTS TOGETHER 🥣","5.0s,2.3s,2.3s,4.7s",https://www.canva.com/design/DAF27mysy-E/oXTFuAqSvtWFz62ZDAh-1A/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"43,51,30,9","VAFv12UdxhY/v/c7961c7bd3.jpg,MAFv18e7Y80,MAFv19wNKSU,VAFwQnuYl5o/v/eb881f0f7e.jpg"
2023-12-14 16:31,The unique puppies we get at Barktown pet daycare," ,WELCOME TO BARKTOWN, WHERE WE LOVE ALL PUPPIES! 🐶,We have a wide variety of puppies, from big to small, young to old, and everything in between 🐶,We're sure you'll find the perfect puppy to love at Barktown 🐶,So come on down and meet our furry friends today! 🐶","3.9s,2.5s,2.5s,4.1s",https://www.canva.com/design/DAF27uyJ8To/XasZzNbMmTlwqtXJiknizw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"5,2,65,68","VAFxq42fXyE/v/9e9216b0c2.jpg,VAFxq8Dug2Y/v/bfc10d8280.jpg,MAFv1yI3Ezg,MAFv17HBhrM"
2023-12-14 16:31,Highlight reel of our Thailand holiday," ,HIGHLIGHT REEL OF OUR THAILAND HOLIDAY 🇹🇭,WE HAD SO MUCH FUN 🐶,WE SAW SOME AMAZING SIGHTS 🌸,AND WE MADE SOME GREAT MEMORIES 🌄","3.2s,3.0s,3.9s,4.0s",https://www.canva.com/design/DAF27ph5XEw/JkQQU7-VAzTIxaoetLcd1A/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"62,40,76,10","VAFv13ScArk/v/7d250ea94b.jpg,MAFv10s98o0,MAFv1_KN9RQ,MAFwMeex2sA"
2023-12-14 16:31,Event highlights of the Fit Factory gym grand opening," ,THE FIT FACTORY GYM GRAND OPENING WAS A HUGE SUCCESS! 🎉,We had so much fun with our members and friends 🥳,Thank you to everyone who came out to celebrate with us 🙌,We can't wait to see what the future holds for Fit Factory 💪","5.0s,4.7s,2.3s,4.7s",https://www.canva.com/design/DAF27oRTNM8/epSkLee8UY2cXELhDUgfEA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"23,69,46,26","MAFv100M-6Y,MAFv17Ex0mM,VAFv1_2dlzU/v/d3fc2c9688.jpg,MAFv1-Lge9U"
2023-12-14 16:31,Promotional video for Urban Roast coffee shop," ,URBAN ROAST: THE BEST COFFEE IN TOWN ☕️,COME ON IN AND RELAX WITH YOUR FURRY FRIENDS 🐶,WE'RE OPEN LATE FOR THOSE LATE NIGHT CRAVINGS 🏍️,OUR COFFEE WILL WARM YOU UP ON EVEN THE COLDEST DAYS ❄️,WE HAVE A VARIETY OF COFFEE DRINKS TO CHOOSE FROM ☕️,WE ALSO HAVE A VARIETY OF FOOD OPTIONS TO PAIR WITH YOUR COFFEE 🍔,WE HAVE A BATHROOM ON SITE 🚽,WE'RE LOCATED IN THE HEART OF THE CITY 📍,VISIT OUR WEBSITE TO LEARN MORE 💻,COME ON IN AND ENJOY A CUP OF OUR DELICIOUS COFFEE ☕️","4.3s,4.1s,4.1s,4.1s,2.0s,4.1s,4.1s,4.1s,4.1s,4.1s",https://www.canva.com/design/DAF27qExz7M/EumlnLovCOI1itYDlHOCjQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"22,53,36,39,78,40,30,61,54,19","VAFv13sgbbg/p/d65b523988.png,MAFv18iZllI,VAFv1zCJdIM/v/1714d03ec8.jpg,MAFv18ja0C4,MAFv1z-TC_U,MAFv10s98o0,MAFv19wNKSU,VAFv144O3KI/v/7d250ea94b.jpg,MAFv17f6xSw,VAFv1-p_DTQ/v/bfdd0af853.jpg"
2023-12-14 16:32,Highlight reel of our Thailand holiday," ,Highlight reel of our Thailand holiday 🇹🇭,WE HAD SO MUCH FUN 🤩,WE EXPLORED ALL SORTS OF PLACES 🏞️,WE EVEN TRIED SOME NEW THINGS 🥘,AND WE MADE SOME AMAZING MEMORIES 🥰,WE'RE ALREADY PLANNING OUR NEXT TRIP ✈️","3.9s,3.1s,4.1s,4.1s,4.1s,4.1s",https://www.canva.com/design/DAF27n5qrxQ/Wa9oV0tbTkF11frgrRZ3vA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"29,79,12,14,8,74","MAFv105mfpU,MAFv15RIQu4,MAFv1827GfA,MAFv11ARzX4,MAFxkj1ifOw,MAFv1x5yB2g"
2023-12-14 16:32,Event highlights of the Fit Factory gym grand opening," ,THE FIT FACTORY GYM GRAND OPENING WAS A HUGE SUCCESS! 🎉,We had a great turnout of people 🙌,And everyone had a great time 😊,We even had a special appearance by our mascot, Fit Factory Frank 🐶,So if you're looking for a new gym, come check us out! 💪,We're open 24/7, so you can work out whenever you want ⏰,And we have everything you need to get in shape 🏋️‍♀️","2.8s,4.8s,4.2s,4.2s,4.2s,4.2s,4.2s",https://www.canva.com/design/DAF27r4ZFeM/8r5Gp1wy-GHlGfAYiVnRvw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"69,57,63,79,56,71,49","MAFv17Ex0mM,VAFv126JCSw/p/f9e6551991.jpg,MAFv17lTTes,MAFv15RIQu4,VAFv1_kKrqM/v/655a66a17f.jpg,MAFv1yfmtzY,VAFv1wLdPXo/v/880a978893.jpg"
2023-12-14 16:32,"Get ready with me, corporate lawyer edition"," ,What's up guys, it's time for a corporate lawyer get ready with me!,I'm going to show you how to get ready for a day in the office,Even if you're not a lawyer, this look can work for any professional setting,So let's get started!,First, we'll start with our makeup,I'm going to keep it simple and natural,But still polished and professional,And then we'll move on to our hair,And that's it! You're ready to take on the day!","3.1s,3.4s,3.4s,2.6s,4.3s,3.5s,2.6s,4.3s,3.4s",https://www.canva.com/design/DAF27nXd41w/ql8UHTcsoL8pGuLcPBmStw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"70,23,43,58,60,48,78,74,71","MAFv18ClVW0,MAFv100M-6Y,VAFv12UdxhY/v/c7961c7bd3.jpg,VAFv1_Be1hw/v/bc90dd6660.jpg,VAFv180koO0/v/7af8b25ed2.jpg,VAFv13WzSAg/v/de47aed2c4.jpg,MAFv1z-TC_U,MAFv1x5yB2g,MAFv1yfmtzY"
2023-12-14 16:32,Promotional video for Urban Roast coffee shop," ,WELCOME TO URBAN ROAST! ☕️,WE HAVE A VARIETY OF COFFEE DRINKS TO CHOOSE FROM 🥤,WE ALSO HAVE A VARIETY OF PASTRIES AND SNACKS 🍪,AND WE OFFER FREE WI-FI 💻,WE'RE THE PERFECT PLACE TO WORK OR STUDY 📚,AND WE HAVE A BEAUTIFUL VIEW OF THE OCEAN 🌊,COME ON BY AND ENJOY A CUP OF COFFEE WITH US! ☕️","3.3s,4.8s,2.4s,4.8s,4.8s,4.8s,4.8s",https://www.canva.com/design/DAF27ncAONA/oOGMBV-_pP76r7730yE2CA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"16,50,65,14,34,60,26","MAFv1y9Q0Hk,VAFv19m1opI/v/8b104d3b36.jpg,MAFv1yI3Ezg,MAFv11ARzX4,MAFv185NHJI,VAFv180koO0/v/7af8b25ed2.jpg,MAFv1-Lge9U"
2023-12-14 16:32,Highlight reel of our Thailand holiday," ,HIGHLIGHTS FROM OUR THAILAND HOLIDAY 🇹🇭,WE VISITED SOME AMAZING TEMPLES 🕍,WE ATE SOME DELICIOUS FOOD 🤤,WE WENT ON SOME AMAZING HIKES ⛰️,AND WE SAW SOME AMAZING SUNSETS 🌅,IT WAS AN AMAZING TRIP 😍,WE CAN'T WAIT TO GO BACK ✈️","4.3s,5.3s,5.2s,5.3s,5.3s,5.3s,2.6s",https://www.canva.com/design/DAF27qE_J-c/yrCKhII0ToTRdvMl8b0_Dw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"12,30,60,21,16,38,28","MAFv1827GfA,MAFv19wNKSU,VAFv180koO0/v/7af8b25ed2.jpg,VAFv1zSraOA/v/c96b5d76f6.jpg,MAFv1y9Q0Hk,MAFv1-OhuAU,MAFv11qg6Gc"
2023-12-14 16:33,Happy 70th birthday video for Grandma," ,Happy 70th birthday, Grandma! 👵,You've always been there for me, through thick and thin 👭,You're the best grandma anyone could ask for 🥰,I love you more than words can say 💖","4.3s,2.6s,5.3s,2.6s",https://www.canva.com/design/DAF27gClWvo/s6qE82pAJy38LxWzE2qpPQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"8,47,64,69","MAFxkj1ifOw,VAFv10VDgnE/v/44de4618d2.jpg,MAFv1-V8MSE,MAFv17Ex0mM"
2023-12-14 16:33,Promotional video for Urban Roast coffee shop," ,INTRODUCING URBAN ROAST, THE BEST COFFEE SHOP IN TOWN! ☕️,WE'RE OPEN LATE, SO YOU CAN ALWAYS GET YOUR CAFFEINE FIX 🌃,WE ALSO OFFER FREE WI-FI, SO YOU CAN WORK OR STUDY WHILE YOU ENJOY YOUR COFFEE 💻,AND OUR STAFF IS FRIENDLY AND WELCOMING, SO YOU'RE SURE TO HAVE A GREAT EXPERIENCE 😊,SO COME ON DOWN TO URBAN ROAST AND EXPERIENCE THE BEST COFFEE IN TOWN! 🙌,WE'RE LOCATED IN THE HEART OF DOWNTOWN, SO YOU CAN EASILY GET TO US 📍,AND OUR OUTDOOR SEATING AREA IS PERFECT FOR ENJOYING A CUP OF COFFEE ON A BEAUTIFUL DAY ☀️,VISIT OUR WEBSITE TO LEARN MORE ABOUT OUR MENU AND HOURS OF OPERATION 🌐,WE'RE ALSO DOG-FRIENDLY, SO YOU CAN BRING YOUR FURRY FRIEND ALONG WITH YOU 🐶","2.6s,3.6s,2.4s,3.5s,3.6s,3.5s,4.7s,4.8s,4.8s",https://www.canva.com/design/DAF27o806yw/_S2porUJKahJkqtW9l5G3A/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"30,52,78,18,51,79,6,22,25","MAFv19wNKSU,MAFv1xdxN6Q,MAFv1z-TC_U,VAFv1zbsGGA/v/bfdd0af853.jpg,MAFv18e7Y80,MAFv15RIQu4,VAFxq_RqXlA/v/0497c7ee61.jpg,VAFv13sgbbg/p/d65b523988.png,MAFv194NFCk"
2023-12-14 16:33,How to bake the perfect chocolate cake," ,HOW TO BAKE THE PERFECT CHOCOLATE CAKE 🍰,THIS IS THE PERFECT RECIPE FOR A DELICIOUS AND MOIST CHOCOLATE CAKE 🤤,I'M STILL WORKING ON THE VIDEO 😅,BUT I'LL BE BACK SOON WITH THE FINISHED PRODUCT 😉","2.8s,2.3s,2.3s,2.7s",https://www.canva.com/design/DAF27tj2bpM/OBo5gAYydO0N81Xp9BTb5g/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"20,49,19,44","VAFv14t7UJo/v/bfdd0af853.jpg,VAFv1wLdPXo/v/880a978893.jpg,VAFv1-p_DTQ/v/bfdd0af853.jpg,VAFv16Nvr4M/v/8f191dc4e7.jpg"
2023-12-14 16:33,Highlight reel of our Thailand holiday," ,OUR THAILAND HOLIDAY WAS AMAZING 🇹🇭,WE SAW SOME AMAZING SIGHTS 👀,AND MET SOME WONDERFUL PEOPLE 🥰,WE ALSO DID SOME CODING 💻,AND WE HAD A LOT OF FUN 😂","4.3s,3.6s,3.6s,2.3s,3.2s",https://www.canva.com/design/DAF27mJq9L4/nH4fBPlYC8-cxbN60Rbapg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"2,35,8,74,79","VAFxq8Dug2Y/v/bfc10d8280.jpg,MAFv13X3ibw,MAFxkj1ifOw,MAFv1x5yB2g,MAFv15RIQu4"
2023-12-14 16:33,Highlight reel of our Thailand holiday," ,HIGHLIGHT REEL OF OUR THAILAND HOLIDAY 🇹🇭,We went to Thailand for our honeymoon 💍,We had an amazing time 😍,We saw so many beautiful places 🏝️,And we made some amazing memories 🌄,We can't wait to go back ✈️,Here's a little sneak peek 👀,We'll be posting more soon 😉,Stay tuned!","4.9s,4.1s,4.0s,4.1s,2.0s,4.0s,4.1s,2.0s,4.0s",https://www.canva.com/design/DAF27t8AM4E/8mngCzD9lGrDawXky4VGoA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"62,63,12,56,48,79,46,40,27","VAFv13ScArk/v/7d250ea94b.jpg,MAFv17lTTes,MAFv1827GfA,VAFv1_kKrqM/v/655a66a17f.jpg,VAFv13WzSAg/v/de47aed2c4.jpg,MAFv15RIQu4,VAFv1_2dlzU/v/d3fc2c9688.jpg,MAFv10s98o0,MAFv1zAID84"
2023-12-14 16:33,The unique puppies we get at Barktown pet daycare," ,The unique puppies we get at Barktown pet daycare 🐶,We have puppies of all shapes and sizes 🦴,We love all our puppies, no matter what 🖥️,We're always looking for new puppies to add to our family 🌈,We're the best place for your furry friend to play and socialize ☀️,We're open 7 days a week, so you can drop your pup off anytime 🌌,We love to see our puppies having fun 🌅","4.4s,4.1s,2.0s,4.1s,4.1s,4.1s,2.0s",https://www.canva.com/design/DAF27tvMK58/YFvBOLQ0JRbl4lf1tTnWoA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"21,58,30,2,38,69,62","VAFv1zSraOA/v/c96b5d76f6.jpg,VAFv1_Be1hw/v/bc90dd6660.jpg,MAFv19wNKSU,VAFxq8Dug2Y/v/bfc10d8280.jpg,MAFv1-OhuAU,MAFv17Ex0mM,VAFv13ScArk/v/7d250ea94b.jpg"
2023-12-14 16:34,How to bake the perfect chocolate cake," ,How to bake the perfect chocolate cake 🍰,Step 1: Gather your ingredients 📝,Step 2: Preheat your oven to 350 degrees F 🌡️,Step 3: Mix together the dry ingredients 🥣,Step 4: Add the wet ingredients 🧈,Step 5: Pour the batter into the prepared pan 🥧,Step 6: Bake for 30-35 minutes ⏰,Step 7: Let cool completely before frosting 🤤","2.5s,3.7s,3.6s,3.6s,2.3s,3.2s,4.6s,3.7s",https://www.canva.com/design/DAF27lqjp9g/EaxYV4yCFv3xxQkHCY6rQg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"65,42,53,57,69,3,24,72","MAFv1yI3Ezg,VAFv1xdoyiM/v/1ee3a3d850.jpg,MAFv18iZllI,VAFv126JCSw/p/f9e6551991.jpg,MAFv17Ex0mM,VAFxq8IipSc/v/e305033e5f.jpg,MAFv15CmJ3I,MAFv11ZewwA"
2023-12-14 16:34,"Get ready with me, corporate lawyer edition"," ,I'M A CORPORATE LAWYER, BUT I'M ALSO A BEACH BUM 🏖️,AND I LOVE MY DOGS 🐶,BUT I'M ALSO A HOT TUB ENTHUSIAST 🧖‍♀️,SO I'M BRINGING YOU A CORPORATE LAWYER EDITION OF 'GET READY WITH ME' 💼","2.9s,3.9s,5.3s,2.6s",https://www.canva.com/design/DAF27vm4v4A/0s32qnbeqf76TZD4XGwMTw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"57,40,49,73","VAFv126JCSw/p/f9e6551991.jpg,MAFv10s98o0,VAFv1wLdPXo/v/880a978893.jpg,MAFv178SVBs"
2023-12-14 16:34,Event highlights of the Fit Factory gym grand opening," ,The Fit Factory gym grand opening was a huge success! 🎉,We had a great turnout of people from all over the community 🙌,There was something for everyone, from kids to adults 🧒🧓,The gym is state-of-the-art and has everything you need for a great workout 🏋️‍♀️,We even had a celebrity appearance from 😱,So come on down and check it out for yourself! 😉","4.6s,3.7s,2.3s,2.3s,4.6s,3.7s",https://www.canva.com/design/DAF27nT-FCk/DhF3cFIZgHflObR2MFzanw/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"69,5,11,65,71,53","MAFv17Ex0mM,VAFxq42fXyE/v/9e9216b0c2.jpg,VAFv1wKB7lM/v/e05747adfd.jpg,MAFv1yI3Ezg,MAFv1yfmtzY,MAFv18iZllI"
2023-12-14 16:34,Unboxing video for ActiveLink fitness tracker," ,UNBOXING THE ACTIVELINK FITNESS TRACKER ⌚️,HERE'S WHAT'S INSIDE THE BOX 📦,I'M SO EXCITED TO TRY THIS OUT! 🤩,I'M GOING TO BE SO ACTIVE WITH THIS THING 💪","4.5s,4.0s,4.0s,4.0s",https://www.canva.com/design/DAF27i3YTtU/b_rloPpN2XOPXNppKb_FSQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"77,36,25,38","MAFv1xQq9GQ,VAFv1zCJdIM/v/1714d03ec8.jpg,MAFv194NFCk,MAFv1-OhuAU"
2023-12-14 16:34,Promotional video for Urban Roast coffee shop," ,WELCOME TO URBAN ROAST COFFEE SHOP! ☕️,We're here to serve you the best coffee in town! 🤤,We're also serving up delicious food and pastries! 🍪,And we have a beautiful outdoor patio where you can relax and enjoy your meal! ☀️,Come on down and see us today! 👋,We hope to see you soon! 😊,Don't forget to use our bathroom! 🚽","3.9s,4.8s,2.4s,4.9s,4.9s,3.6s,4.8s",https://www.canva.com/design/DAF27pkFAHc/UOXO4luR8oJl14VVcGiPow/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"31,67,36,74,56,43,22","MAFv11EjNU0,MAFv11ta2H0,VAFv1zCJdIM/v/1714d03ec8.jpg,MAFv1x5yB2g,VAFv1_kKrqM/v/655a66a17f.jpg,VAFv12UdxhY/v/c7961c7bd3.jpg,VAFv13sgbbg/p/d65b523988.png"
2023-12-14 16:35,Highlight reel of our Thailand holiday," ,THAILAND 🇹🇭,WE SPENT OUR HOLIDAY IN THAILAND 🇹🇭,WE VISITED THE GRAND PALACE 🕌,WE WENT ON A BOAT TRIP TO THE FLOATING MARKETS 🛥️,WE ATE SOME OF THE BEST FOOD WE'VE EVER HAD 🤤,AND WE SAW SOME AMAZING SIGHTS 😍,WE CAN'T WAIT TO GO BACK 🇹🇭,WE'LL BE POSTING MORE PHOTOS SOON 📸","2.7s,2.4s,3.6s,4.9s,2.4s,4.9s,3.6s,2.4s",https://www.canva.com/design/DAF27lzlv5c/B08N6QmyBH27ECY3fxSxeA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"14,0,43,5,15,45,55,30","MAFv11ARzX4,VAFxrHiTIRI/v/956ecbb998.jpg,VAFv12UdxhY/v/c7961c7bd3.jpg,VAFxq42fXyE/v/9e9216b0c2.jpg,MAFv1_CJB3w,VAFv19GvDZw/v/af9c9966ab.jpg,VAFv12ust_0/p/78e10e5889.jpg,MAFv19wNKSU"
2023-12-14 16:35,Highlight reel of our Thailand holiday," ,Highlight reel of our Thailand holiday 🇹🇭,WE HAD SO MUCH FUN EXPLORING THE COUNTRY 🏞️,WE SAW SOME AMAZING SIGHTS 😍,AND WE MADE SOME GREAT MEMORIES 🥰,WE CAN'T WAIT TO GO BACK ✈️,WE'RE STILL EDITING OUR PHOTOS AND VIDEOS 📸,BUT WE CAN'T WAIT TO SHARE THEM WITH YOU ALL 🌈","4.2s,4.3s,4.3s,2.1s,2.1s,2.1s,3.2s",https://www.canva.com/design/DAF27qLMkNY/9t_2l0Ov_tD94AXtQA3FxA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"10,1,35,42,69,58,19","MAFwMeex2sA,VAFxq4GxClI/v/603583ebf4.jpg,MAFv13X3ibw,VAFv1xdoyiM/v/1ee3a3d850.jpg,MAFv17Ex0mM,VAFv1_Be1hw/v/bc90dd6660.jpg,VAFv1-p_DTQ/v/bfdd0af853.jpg"
2023-12-14 16:35,The unique puppies we get at Barktown pet daycare," ,We get all kinds of unique puppies at Barktown 🐶,This is one of our latest additions 🦎,He's still getting used to his new surroundings 😅,But he's already a big hit with our staff 🥰","3.1s,2.7s,2.8s,2.7s",https://www.canva.com/design/DAF27iPfBn0/ipcOd3XXsbMMufqlsxX0uA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"9,10,14,76","VAFwQnuYl5o/v/eb881f0f7e.jpg,MAFwMeex2sA,MAFv11ARzX4,MAFv1_KN9RQ"
2023-12-14 16:35,Highlight reel of our Thailand holiday," ,THAILAND IS A BEAUTIFUL COUNTRY WITH SO MUCH TO OFFER 🇹🇭,We flew all the way from the US to experience it for ourselves ✈️,We had so much fun exploring the country and meeting new people 👫,We even found time to relax and enjoy the beautiful scenery 🌳","2.4s,4.4s,4.4s,2.2s",https://www.canva.com/design/DAF27rOHkGU/tDeESOPLZeJW4U1AJgrmFA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"74,42,47,75","MAFv1x5yB2g,VAFv1xdoyiM/v/1ee3a3d850.jpg,VAFv10VDgnE/v/44de4618d2.jpg,MAFv1wivLiY"
2023-12-14 16:35,"Get ready with me, corporate lawyer edition"," ,WHAT DO YOU THINK A CORPORATE LAWYER LOOKS LIKE? 🤔,THIS IS WHAT I LOOK LIKE 👩‍💻,I'M A CORPORATE LAWYER, BUT I'M ALSO A CODER 👩‍💻,AND I LOVE MUSIC 🎶","4.3s,2.3s,2.3s,2.7s",https://www.canva.com/design/DAF27sxGLQI/PU8PwHX2q416rSSrJPOyRg/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"7,39,13,3","VAFxq6ccm4c/v/565487477a.jpg,MAFv18ja0C4,VAFv1wr-KL0/v/d68ff6205e.jpg,VAFxq8IipSc/v/e305033e5f.jpg"
2023-12-14 16:35,Promotional video for Urban Roast coffee shop," ,Are you hungry?,COME TO URBAN ROAST FOR A DELICIOUS MEAL,AND A BEAUTIFUL VIEW,WE ALSO HAVE A GREAT SELECTION OF COFFEES AND TEAS","3.5s,3.1s,3.1s,3.1s",https://www.canva.com/design/DAF27jsJsSE/2d3hi2zd9gWuQzM3Q6O_MQ/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"23,66,76,38","MAFv100M-6Y,MAFv1_5_ynk,MAFv1_KN9RQ,MAFv1-OhuAU"
2023-12-14 16:36,Highlight reel of our Thailand holiday," ,OUR THAILAND HOLIDAY WAS FULL OF AMAZING MOMENTS 🇹🇭,Like this sunset on the beach 🌅,And this sunset over Lake Tahoe 🌄,We even got to ride a motorcycle 🏍️,And we took lots of photos 📸,We can't wait to go back ✈️","3.9s,2.8s,2.8s,2.8s,2.8s,2.8s",https://www.canva.com/design/DAF27sbi9RY/kjF0IOSSLM9Ar2UHLLUKMA/edit?ui=eyJEIjp7IksiOnsiQiI6dHJ1ZX19LCJBIjp7IkIiOnsiQiI6dHJ1ZX19LCJHIjp7IkIiOnRydWV9fQ; slava+multiaudio@test.canva.com,"27,72,54,0,24,39","MAFv1zAID84,MAFv11ZewwA,MAFv17f6xSw,VAFxrHiTIRI/v/956ecbb998.jpg,MAFv15CmJ3I,MAFv18ja0C4"
